"subjs" "conds" "trial" "choice" "rt"
"1685" 9 1 85 1 2.40273017516639
"1686" 9 1 86 1 0.527519459270407
"1687" 9 1 87 0 0.358788039805833
"1688" 9 1 88 1 0.499126585091464
"1689" 9 1 89 1 0.590699564221315
"1690" 9 1 90 1 0.708789384935051
"1691" 9 1 91 1 0.478872392674442
"1692" 9 1 92 0 0.556173626315314
"1693" 9 1 93 1 0.630425574890338
"1694" 9 1 94 1 3.74452616232727
"1695" 9 1 95 1 0.325432553780265
"1696" 9 1 96 1 0.464941580662504
"1697" 9 1 97 1 0.566513053648639
"1698" 9 1 98 0 0.732309539399576
"1699" 9 1 99 1 0.624723692202009
"1700" 9 1 100 1 0.922570827419404
"1701" 9 1 101 0 0.912341811188962
"1702" 9 1 102 1 0.380312748833094
"1703" 9 1 103 1 0.92285972021753
"1704" 9 1 104 1 1.58646745225554
"1705" 9 1 105 1 1.11077230882412
"1706" 9 1 106 1 0.484504111748654
"1707" 9 1 107 0 1.95406103045633
"1708" 9 1 108 0 0.403805684276391
"1709" 9 1 109 1 0.541394003258087
"1710" 9 1 110 1 0.673231953862589
"1711" 9 1 111 1 1.64375477915071
"1712" 9 1 112 1 0.429456553984899
"1713" 9 1 113 1 0.425794552612584
"1714" 9 1 114 1 0.249716111822054
"1715" 9 1 115 1 0.832820060358383
"1716" 9 1 116 1 0.671782213156577
"1717" 9 1 117 1 0.506299490627367
"1718" 9 1 118 1 2.41032293672999
"1719" 9 1 119 1 2.11951100554643
"1720" 9 1 120 1 0.653279387725983
"1721" 9 1 121 0 0.688480383278336
"1722" 9 1 122 1 2.23640962410206
"1723" 9 1 123 0 0.643817646565847
"1724" 9 1 124 1 1.10160780722369
"1725" 9 1 125 1 4.07804055025522
"1726" 9 1 126 1 1.35092078160914
"1727" 9 1 127 1 0.711800794254988
"1728" 9 1 128 0 0.815342820696067
"1729" 9 1 129 1 0.373000346353743
"1730" 9 1 130 1 0.421304802634753
"1731" 9 1 131 1 0.493010950877331
"1732" 9 1 132 1 0.716106891889591
"1733" 9 1 133 1 0.545218359910417
"1734" 9 1 134 1 0.906864568186458
"1735" 9 1 135 1 0.918679581138771
"1736" 9 1 136 0 0.3695140719302
"1737" 9 1 137 1 0.481693404928315
"1738" 9 1 138 1 0.654679200931918
"1739" 9 1 139 1 0.393306137138512
"1740" 9 1 140 1 0.896981145101599
"1741" 9 1 141 1 0.376082192427013
"1742" 9 1 142 1 2.51087978581199
"1743" 9 1 143 1 0.452039703251328
"1744" 9 1 144 1 1.20091935634473
"1745" 9 1 145 1 0.618808841940016
"1746" 9 1 146 1 0.792345046261791
"1747" 9 1 147 1 0.5729687474682
"1748" 9 1 148 0 2.35067809672048
"1749" 9 1 149 1 0.749219417543151
"1750" 9 1 150 0 0.408127533467021
"1751" 9 1 151 1 0.374527125657536
"1752" 9 1 152 1 0.789965188303962
"1753" 9 1 153 1 0.443105555964634
"1754" 9 1 154 1 0.286840945063159
"1755" 9 1 155 1 0.375658432984725
"1756" 9 1 156 0 0.545924765380565
"1757" 9 1 157 0 0.774742711480241
"1758" 9 1 158 0 1.7230408730018
"1759" 9 1 159 1 0.733075891248416
"1760" 9 1 160 1 0.472110877389088
"1761" 9 1 161 1 0.764760870055296
"1762" 9 1 162 1 0.403231409395114
"1763" 9 1 163 1 0.533899715263397
"1764" 9 1 164 1 0.461694017184433
"1765" 9 1 165 1 0.536346910634078
"1766" 9 1 166 1 0.43064697918063
"1767" 9 1 167 1 1.6800748319407
"1768" 9 1 168 0 1.03052596234577
"1769" 9 1 169 1 0.741328305209521
"1770" 9 1 170 1 0.621069302010816
"1771" 9 1 171 1 0.464257513186429
"1772" 9 1 172 1 0.646347807688173
"1773" 9 1 173 0 0.436667542864569
"1774" 9 1 174 0 3.43827627762267
"1775" 9 1 175 1 1.10595085051842
"1776" 9 1 176 1 0.396971069781575
"1777" 9 1 177 0 0.429614792011213
"1778" 9 1 178 1 2.33401181998616
"1779" 9 1 179 1 0.548464030890726
"1780" 9 1 180 1 0.524871023165528
"1781" 9 1 181 1 0.413255482379813
"1782" 9 1 182 0 1.3580016190391
"1783" 9 1 183 0 0.667769857054111
"1784" 9 1 184 1 0.567234970030841
"1785" 9 1 185 1 0.374371689695865
"1786" 9 1 186 1 0.476465794453397
"1787" 9 1 187 0 1.41526651508315
"1788" 9 1 188 1 0.327924865149893
"1789" 9 1 189 1 0.558334493910894
"1790" 9 1 190 0 0.744509354257025
"1791" 9 1 191 1 0.959426308974158
"1792" 9 1 192 1 0.379283141094726
"1793" 9 1 193 1 1.04337896169769
"1794" 9 1 194 1 0.594755983554292
"1795" 9 1 195 1 2.26894015274756
"1796" 9 1 196 1 0.399653250820003
"1797" 9 1 197 0 0.677411307373084
"1798" 9 1 198 1 2.10128161961352
"1799" 9 1 199 1 0.704984017421026
"1800" 9 1 200 1 0.896649788510054
"1801" 10 1 1 1 1.08106074392144
"1802" 10 1 2 1 1.67836519763852
"1803" 10 1 3 1 0.456183981831186
"1804" 10 1 4 1 0.590955373089761
"1805" 10 1 5 0 2.07040258864267
"1806" 10 1 6 1 0.74754540335061
"1807" 10 1 7 1 0.714047381456476
"1808" 10 1 8 1 0.376669763853308
"1809" 10 1 9 1 0.89835433636047
"1810" 10 1 10 0 1.20542550764
"1811" 10 1 11 1 0.659791067763697
"1812" 10 1 12 1 0.716996255790815
"1813" 10 1 13 0 2.03705112915486
"1814" 10 1 14 0 0.67998291655397
"1815" 10 1 15 1 0.658674735387787
"1816" 10 1 16 1 0.597923035524786
"1817" 10 1 17 0 0.587138960544951
"1818" 10 1 18 0 1.13922854651418
"1819" 10 1 19 1 0.757450375734363
"1820" 10 1 20 1 0.57419220274128
"1821" 10 1 21 1 0.514298679982778
"1822" 10 1 22 1 0.935927237062715
"1823" 10 1 23 1 0.278841349467635
"1824" 10 1 24 1 0.35821226291405
"1825" 10 1 25 0 1.29525327153364
"1826" 10 1 26 0 0.387805376845878
"1827" 10 1 27 1 4.21449495017109
"1828" 10 1 28 1 0.577063793009147
"1829" 10 1 29 1 1.51674153579725
"1830" 10 1 30 1 0.393600513936486
"1831" 10 1 31 0 0.503524483292364
"1832" 10 1 32 1 1.15824643668626
"1833" 10 1 33 1 2.36805059476523
"1834" 10 1 34 1 0.689421610775404
"1835" 10 1 35 1 0.410201039091218
"1836" 10 1 36 1 0.413241373120807
"1837" 10 1 37 1 1.84365741615882
"1838" 10 1 38 1 1.50544230055064
"1839" 10 1 39 1 0.468506386921275
"1840" 10 1 40 1 0.444697655971162
"1841" 10 1 41 1 0.603268494006712
"1842" 10 1 42 1 1.64629582573846
"1843" 10 1 43 0 0.396729227747768
"1844" 10 1 44 1 0.695286347080488
"1845" 10 1 45 0 1.72873745071655
"1846" 10 1 46 1 1.00745364597626
"1847" 10 1 47 1 0.758731366750319
"1848" 10 1 48 1 0.890462927059271
"1849" 10 1 49 1 0.413323542727623
"1850" 10 1 50 1 0.343635985164903
"1851" 10 1 51 0 0.891877981794532
"1852" 10 1 52 1 0.814657220776193
"1853" 10 1 53 1 0.398855488340836
"1854" 10 1 54 1 0.569988106220495
"1855" 10 1 55 0 0.717084505846724
"1856" 10 1 56 1 0.407675542200916
"1857" 10 1 57 1 0.593706239794381
"1858" 10 1 58 1 0.364667874744628
"1859" 10 1 59 1 0.426359715478495
"1860" 10 1 60 0 0.451221440872178
"1861" 10 1 61 0 0.435437955677044
"1862" 10 1 62 1 0.43611681697052
"1863" 10 1 63 0 1.04882597781532
"1864" 10 1 64 1 0.459363232170232
"1865" 10 1 65 1 0.590241344720591
"1866" 10 1 66 1 1.15198368813796
"1867" 10 1 67 1 0.661233850372024
"1868" 10 1 68 1 0.857888988605235
"1869" 10 1 69 1 1.25242239502398
"1870" 10 1 70 0 0.553563081916422
"1871" 10 1 71 1 0.479334980876651
"1872" 10 1 72 0 0.383498684558552
"1873" 10 1 73 1 0.617113556426019
"1874" 10 1 74 1 1.23052693565935
"1875" 10 1 75 1 0.365807718023658
"1876" 10 1 76 0 1.09977507658862
"1877" 10 1 77 1 0.55860654149903
"1878" 10 1 78 0 1.96924362406507
"1879" 10 1 79 1 1.49896202064352
"1880" 10 1 80 0 1.83658002282307
"1881" 10 1 81 1 3.44296619281638
"1882" 10 1 82 1 0.685106036785524
"1883" 10 1 83 1 0.704869787175674
"1884" 10 1 84 0 0.742205075629987
"1885" 10 1 85 1 0.601417480531614
"1886" 10 1 86 1 0.505689309320878
"1887" 10 1 87 1 0.822588335498236
"1888" 10 1 88 1 0.546588493290823
"1889" 10 1 89 0 2.46460265510622
"1890" 10 1 90 1 0.77136007352965
"1891" 10 1 91 1 0.63504696365213
"1892" 10 1 92 1 1.01294850182906
"1893" 10 1 93 1 1.64327330814069
"1894" 10 1 94 1 0.814288531852886
"1895" 10 1 95 0 1.94030657991022
"1896" 10 1 96 1 0.414369662679266
"1897" 10 1 97 1 0.334232052002568
"1898" 10 1 98 1 1.52621895079175
"1899" 10 1 99 1 0.743799855875317
"1900" 10 1 100 1 0.796833821021952
"1901" 10 1 101 1 1.0297239575698
"1902" 10 1 102 1 0.410994453195948
"1903" 10 1 103 1 0.57707363705989
"1904" 10 1 104 1 0.621993826468009
"1905" 10 1 105 1 0.530930810962338
"1906" 10 1 106 1 0.634782428665087
"1907" 10 1 107 0 0.318330959598534
"1908" 10 1 108 0 1.551552648318
"1909" 10 1 109 1 0.48742246518936
"1910" 10 1 110 1 0.782597497752402
"1911" 10 1 111 1 1.41605450855475
"1912" 10 1 112 1 0.3457147937431
"1913" 10 1 113 1 1.14481857165461
"1914" 10 1 114 1 0.4336349965306
"1915" 10 1 115 0 1.04513084277231
"1916" 10 1 116 1 0.965184264938347
"1917" 10 1 117 1 0.861628422523849
"1918" 10 1 118 1 0.613171397375874
"1919" 10 1 119 1 0.433915309535805
"1920" 10 1 120 1 1.34538320488296
"1921" 10 1 121 1 0.394359982935246
"1922" 10 1 122 1 0.884432138887234
"1923" 10 1 123 1 0.607357499235775
"1924" 10 1 124 1 0.439468885143753
"1925" 10 1 125 0 0.378198134634178
"1926" 10 1 126 0 2.64259607472597
"1927" 10 1 127 1 0.684271952833515
"1928" 10 1 128 1 1.33490569226863
"1929" 10 1 129 1 0.627504704968538
"1930" 10 1 130 0 0.473591209997423
"1931" 10 1 131 0 0.496122732343618
"1932" 10 1 132 1 0.924999780845828
"1933" 10 1 133 0 0.549251950502861
"1934" 10 1 134 1 0.391400445461739
"1935" 10 1 135 1 1.27754244048428
"1936" 10 1 136 0 0.956684639782179
"1937" 10 1 137 1 0.29803060896555
"1938" 10 1 138 1 0.356773829051293
"1939" 10 1 139 1 1.74796642173734
"1940" 10 1 140 1 0.630528943394311
"1941" 10 1 141 0 1.19068475366663
"1942" 10 1 142 1 1.20436926576542
"1943" 10 1 143 1 0.785578434224706
"1944" 10 1 144 1 0.315808445611503
"1945" 10 1 145 0 0.450233812074643
"1946" 10 1 146 1 1.63723924758099
"1947" 10 1 147 1 0.382736502216663
"1948" 10 1 148 1 0.574284362879116
"1949" 10 1 149 1 1.11537172312895
"1950" 10 1 150 0 0.442473583651707
"1951" 10 1 151 1 0.454181811631192
"1952" 10 1 152 1 0.388113359246403
"1953" 10 1 153 1 0.32732330341544
"1954" 10 1 154 0 0.584008187521715
"1955" 10 1 155 1 0.678866508976556
"1956" 10 1 156 0 3.63924178934004
"1957" 10 1 157 0 1.70974594265874
"1958" 10 1 158 1 0.841656057171524
"1959" 10 1 159 0 1.4275408696495
"1960" 10 1 160 0 1.5349465495511
"1961" 10 1 161 1 1.45184956209874
"1962" 10 1 162 0 3.22542842290737
"1963" 10 1 163 1 0.476822649771348
"1964" 10 1 164 1 0.445870951258112
"1965" 10 1 165 0 0.995281290970277
"1966" 10 1 166 0 0.878242720201146
"1967" 10 1 167 1 0.329336135788821
"1968" 10 1 168 1 0.370007846671622
"1969" 10 1 169 1 0.718891397675965
"1970" 10 1 170 1 0.490245341088623
"1971" 10 1 171 1 0.519021096869837
"1972" 10 1 172 1 2.74795315350313
"1973" 10 1 173 1 0.662612311768811
"1974" 10 1 174 1 0.628224866830744
"1975" 10 1 175 1 0.753116716449149
"1976" 10 1 176 0 1.32746052553365
"1977" 10 1 177 0 2.48605561638204
"1978" 10 1 178 0 0.467099554965738
"1979" 10 1 179 1 0.404371398422401
"1980" 10 1 180 0 1.25905543042533
"1981" 10 1 181 1 1.77248130204203
"1982" 10 1 182 1 0.390055301455315
"1983" 10 1 183 1 0.367194947845303
"1984" 10 1 184 0 1.17226512510283
"1985" 10 1 185 1 0.402019470188767
"1986" 10 1 186 1 0.512098123607691
"1987" 10 1 187 1 0.451026920101605
"1988" 10 1 188 1 0.340837989140768
"1989" 10 1 189 1 0.974334054972511
"1990" 10 1 190 0 0.360529593287036
"1991" 10 1 191 0 0.453909289191011
"1992" 10 1 192 0 1.17720740327844
"1993" 10 1 193 1 0.457900285732932
"1994" 10 1 194 0 0.979401208052412
"1995" 10 1 195 1 0.635298951434903
"1996" 10 1 196 1 0.349526470037643
"1997" 10 1 197 1 0.969661858860403
"1998" 10 1 198 1 0.451910999249667
"1999" 10 1 199 1 0.342797336368822
"2000" 10 1 200 0 0.495756392524578
"2001" 11 1 1 1 0.464321515991353
"2002" 11 1 2 0 1.81568582689995
"2003" 11 1 3 0 2.28565532761812
"2004" 11 1 4 0 0.392072841319256
"2005" 11 1 5 1 0.330039254649542
"2006" 11 1 6 1 0.599683441640344
"2007" 11 1 7 0 0.709598795246333
"2008" 11 1 8 1 0.595591686227359
"2009" 11 1 9 0 1.01704110939754
"2010" 11 1 10 0 1.40675019881735
"2011" 11 1 11 1 0.512271327781491
"2012" 11 1 12 0 0.624848207898904
"2013" 11 1 13 1 0.511998151849024
"2014" 11 1 14 1 0.441200369952712
"2015" 11 1 15 1 1.09620088965306
"2016" 11 1 16 1 0.368840163422283
"2017" 11 1 17 1 0.963332024853211
"2018" 11 1 18 1 0.707854505026247
"2019" 11 1 19 1 0.695131484404206
"2020" 11 1 20 1 1.66377538993536
"2021" 11 1 21 0 0.694700509913731
"2022" 11 1 22 1 0.483252095218748
"2023" 11 1 23 1 0.336712508880533
"2024" 11 1 24 1 0.671385395755991
"2025" 11 1 25 1 1.70179195199441
"2026" 11 1 26 1 0.336323575231247
"2027" 11 1 27 0 2.20905947331805
"2028" 11 1 28 0 1.67074403455202
"2029" 11 1 29 1 0.903444835435134
"2030" 11 1 30 0 0.904702257570811
"2031" 11 1 31 1 2.21191282944335
"2032" 11 1 32 0 0.92718274352653
"2033" 11 1 33 1 1.17381744188769
"2034" 11 1 34 1 0.915330562883522
"2035" 11 1 35 1 0.743358739477117
"2036" 11 1 36 1 0.406710028462578
"2037" 11 1 37 1 0.485170421731658
"2038" 11 1 38 1 0.854843235883396
"2039" 11 1 39 1 1.60533570312057
"2040" 11 1 40 1 1.24120388798648
"2041" 11 1 41 0 0.344147100045811
"2042" 11 1 42 1 0.485926616228651
"2043" 11 1 43 1 1.04872479566466
"2044" 11 1 44 1 0.430751973953098
"2045" 11 1 45 0 1.3169254156691
"2046" 11 1 46 1 0.445971161740366
"2047" 11 1 47 0 0.889753248399589
"2048" 11 1 48 1 0.355034099178389
"2049" 11 1 49 1 0.329752434292343
"2050" 11 1 50 0 0.657422461720183
"2051" 11 1 51 1 0.367515752837993
"2052" 11 1 52 1 0.707958273506258
"2053" 11 1 53 0 1.01311217150092
"2054" 11 1 54 1 1.66093843778409
"2055" 11 1 55 0 2.42874707679031
"2056" 11 1 56 1 0.804655353902839
"2057" 11 1 57 0 0.770194808995817
"2058" 11 1 58 0 0.584125300480984
"2059" 11 1 59 1 0.402354361360427
"2060" 11 1 60 1 0.97192840044992
"2061" 11 1 61 1 0.747604469021317
"2062" 11 1 62 1 0.611574401884805
"2063" 11 1 63 1 0.340635759362951
"2064" 11 1 64 1 1.98103419997497
"2065" 11 1 65 1 1.14141913754772
"2066" 11 1 66 1 0.317969848069362
"2067" 11 1 67 1 0.547888663256541
"2068" 11 1 68 0 2.49555244592065
"2069" 11 1 69 1 0.831887950795237
"2070" 11 1 70 0 1.89631517261639
"2071" 11 1 71 1 0.285965793672483
"2072" 11 1 72 0 1.47686261295341
"2073" 11 1 73 1 0.645720084560569
"2074" 11 1 74 1 0.444326207238715
"2075" 11 1 75 1 0.36790690110717
"2076" 11 1 76 1 0.756563480632845
"2077" 11 1 77 0 0.471231234588195
"2078" 11 1 78 1 0.831178474368062
"2079" 11 1 79 1 0.44215092403302
"2080" 11 1 80 0 0.495412442930043
"2081" 11 1 81 1 0.861763595929835
"2082" 11 1 82 1 0.572287396383006
"2083" 11 1 83 1 0.294647812929004
"2084" 11 1 84 1 0.807529639037326
"2085" 11 1 85 1 0.544138970855158
"2086" 11 1 86 0 0.694073042894248
"2087" 11 1 87 1 0.410327012145892
"2088" 11 1 88 1 0.561669360080268
"2089" 11 1 89 1 0.391995701443404
"2090" 11 1 90 0 1.30057729076594
"2091" 11 1 91 1 0.44550438025035
"2092" 11 1 92 1 0.474835002683103
"2093" 11 1 93 1 0.556575261309277
"2094" 11 1 94 0 1.36656334541179
"2095" 11 1 95 1 0.819277811114676
"2096" 11 1 96 1 0.606346219335217
"2097" 11 1 97 1 1.76272820007429
"2098" 11 1 98 1 0.493169794580434
"2099" 11 1 99 1 0.418419018008281
"2100" 11 1 100 1 0.56723615881009
"2101" 11 1 101 1 0.452748025457375
"2102" 11 1 102 1 0.571627810930368
"2103" 11 1 103 1 0.361318031816743
"2104" 11 1 104 1 0.970099904384464
"2105" 11 1 105 1 0.396255677387584
"2106" 11 1 106 1 0.534177730647381
"2107" 11 1 107 1 1.3282708104928
"2108" 11 1 108 1 1.06661521470034
"2109" 11 1 109 1 0.44961038935231
"2110" 11 1 110 1 0.93714341129642
"2111" 11 1 111 0 1.00792632740829
"2112" 11 1 112 1 0.681676052340772
"2113" 11 1 113 1 0.300472539036535
"2114" 11 1 114 1 0.456121128906962
"2115" 11 1 115 1 1.1228946382585
"2116" 11 1 116 1 0.554797083984595
"2117" 11 1 117 1 0.655540663529187
"2118" 11 1 118 1 0.488374009621795
"2119" 11 1 119 0 0.373072681202553
"2120" 11 1 120 0 0.769255862824619
"2121" 11 1 121 0 1.56814592157584
"2122" 11 1 122 1 0.89542376634432
"2123" 11 1 123 1 1.50570697753178
"2124" 11 1 124 1 0.508922354064882
"2125" 11 1 125 1 0.578837983533274
"2126" 11 1 126 1 0.529553386968561
"2127" 11 1 127 1 0.726800816658419
"2128" 11 1 128 1 0.351664541096427
"2129" 11 1 129 0 1.55835195411276
"2130" 11 1 130 0 0.576555659000762
"2131" 11 1 131 1 0.786674170625862
"2132" 11 1 132 1 0.67564203092875
"2133" 11 1 133 1 0.426327266275883
"2134" 11 1 134 0 0.568657035737764
"2135" 11 1 135 0 1.30935127578955
"2136" 11 1 136 1 0.585177119960543
"2137" 11 1 137 1 0.640082995559089
"2138" 11 1 138 1 1.01749457140593
"2139" 11 1 139 1 0.616128627271392
"2140" 11 1 140 1 1.12045106994919
"2141" 11 1 141 1 0.375045760538429
"2142" 11 1 142 1 1.68254564794479
"2143" 11 1 143 1 0.598519817085005
"2144" 11 1 144 1 0.583858235973865
"2145" 11 1 145 1 0.464675561821088
"2146" 11 1 146 1 0.341504577103537
"2147" 11 1 147 1 0.670410655216314
"2148" 11 1 148 0 0.627959257628303
"2149" 11 1 149 0 0.454646448764484
"2150" 11 1 150 0 0.674611135919578
"2151" 11 1 151 1 1.12122859295784
"2152" 11 1 152 1 0.904006039783359
"2153" 11 1 153 1 0.448176690303255
"2154" 11 1 154 1 0.968977109761443
"2155" 11 1 155 1 0.645793924342841
"2156" 11 1 156 1 2.04574434807152
"2157" 11 1 157 1 0.623737377299462
"2158" 11 1 158 1 1.14862028200226
"2159" 11 1 159 1 1.27532992259227
"2160" 11 1 160 1 0.979159183519427
"2161" 11 1 161 1 0.854925977410283
"2162" 11 1 162 1 0.829194607647602
"2163" 11 1 163 1 0.418205499614589
"2164" 11 1 164 1 0.56332195776701
"2165" 11 1 165 0 0.449155823442619
"2166" 11 1 166 0 0.509421766647603
"2167" 11 1 167 0 0.487483125218656
"2168" 11 1 168 1 1.00307730984595
"2169" 11 1 169 0 1.13166220619017
"2170" 11 1 170 1 0.459013978676405
"2171" 11 1 171 0 0.485796398655511
"2172" 11 1 172 0 0.332254014855251
"2173" 11 1 173 0 1.03063096211897
"2174" 11 1 174 1 0.453690374951344
"2175" 11 1 175 1 0.431304781505838
"2176" 11 1 176 1 0.790158963915426
"2177" 11 1 177 1 0.505865113386419
"2178" 11 1 178 1 0.889123044820037
"2179" 11 1 179 1 0.469072392994538
"2180" 11 1 180 0 1.00138590119407
"2181" 11 1 181 1 0.590217881482095
"2182" 11 1 182 1 0.44211527374899
"2183" 11 1 183 1 0.747962435962632
"2184" 11 1 184 0 0.625343094168231
"2185" 11 1 185 1 0.438751190209761
"2186" 11 1 186 1 1.13143595060986
"2187" 11 1 187 0 0.971460878262296
"2188" 11 1 188 0 0.757668256166857
"2189" 11 1 189 1 0.557130370819941
"2190" 11 1 190 1 1.10590880916687
"2191" 11 1 191 1 0.534674898577388
"2192" 11 1 192 1 0.526210806258023
"2193" 11 1 193 1 0.802788859038148
"2194" 11 1 194 0 0.517836251531728
"2195" 11 1 195 1 0.346739877063315
"2196" 11 1 196 0 0.500391465876717
"2197" 11 1 197 1 0.573377558931243
"2198" 11 1 198 0 0.801356319139246
"2199" 11 1 199 1 0.490984688375145
"2200" 11 1 200 0 0.713799484314397
"2201" 12 1 1 0 0.876655085769482
"2202" 12 1 2 0 1.16407274368033
"2203" 12 1 3 1 2.33376059530163
"2204" 12 1 4 1 1.53111171237426
"2205" 12 1 5 1 0.966732056949288
"2206" 12 1 6 1 0.499346073854715
"2207" 12 1 7 1 0.43060900160484
"2208" 12 1 8 1 0.305373776030261
"2209" 12 1 9 1 0.402181962636765
"2210" 12 1 10 0 0.797512274070177
"2211" 12 1 11 1 0.35675153913023
"2212" 12 1 12 1 0.589438017950393
"2213" 12 1 13 1 0.61493219492957
"2214" 12 1 14 1 0.415203830438666
"2215" 12 1 15 0 1.15967854499491
"2216" 12 1 16 1 1.23490641748346
"2217" 12 1 17 0 0.691100722671952
"2218" 12 1 18 1 0.622993306258228
"2219" 12 1 19 1 0.338060318586882
"2220" 12 1 20 1 1.0531393259801
"2221" 12 1 21 1 0.542153481648769
"2222" 12 1 22 1 0.518146897600032
"2223" 12 1 23 0 0.391981030628085
"2224" 12 1 24 1 0.424789980887435
"2225" 12 1 25 1 1.05388099157764
"2226" 12 1 26 0 0.649223045269027
"2227" 12 1 27 0 1.26040568529256
"2228" 12 1 28 0 0.417131837876979
"2229" 12 1 29 1 0.368068825291004
"2230" 12 1 30 0 1.22548146127118
"2231" 12 1 31 1 2.43682218697481
"2232" 12 1 32 1 0.623100255004596
"2233" 12 1 33 1 0.491804026466329
"2234" 12 1 34 1 0.654460106219631
"2235" 12 1 35 1 0.369212222308386
"2236" 12 1 36 1 0.36870701212436
"2237" 12 1 37 0 0.605301422075834
"2238" 12 1 38 1 1.07085753291985
"2239" 12 1 39 1 0.451627117791679
"2240" 12 1 40 1 2.44166024579993
"2241" 12 1 41 1 0.387595955014694
"2242" 12 1 42 0 0.884647351764143
"2243" 12 1 43 0 0.524974117603619
"2244" 12 1 44 1 0.409967769888695
"2245" 12 1 45 0 0.41984190495545
"2246" 12 1 46 1 0.510339086675085
"2247" 12 1 47 1 1.46516614525346
"2248" 12 1 48 1 0.724232107205782
"2249" 12 1 49 1 0.531250783000607
"2250" 12 1 50 1 1.13887951311097
"2251" 12 1 51 1 1.59396777550643
"2252" 12 1 52 1 0.404053901634179
"2253" 12 1 53 1 0.463130362519529
"2254" 12 1 54 1 2.36668933736254
"2255" 12 1 55 1 0.476404205340426
"2256" 12 1 56 0 0.845030922750011
"2257" 12 1 57 0 1.05910433371272
"2258" 12 1 58 1 0.743214851569384
"2259" 12 1 59 1 0.330405841372442
"2260" 12 1 60 1 0.463925296967383
"2261" 12 1 61 1 1.03550174319232
"2262" 12 1 62 1 0.967253886849154
"2263" 12 1 63 1 0.593058426989708
"2264" 12 1 64 0 0.966696155911777
"2265" 12 1 65 0 0.471119757647626
"2266" 12 1 66 1 0.592483851460274
"2267" 12 1 67 1 1.77782158429595
"2268" 12 1 68 0 0.399734316387679
"2269" 12 1 69 1 1.7610915623405
"2270" 12 1 70 1 0.595079037688207
"2271" 12 1 71 0 0.732227326776367
"2272" 12 1 72 0 0.668813728361391
"2273" 12 1 73 1 0.79867291393457
"2274" 12 1 74 1 0.405430638934486
"2275" 12 1 75 1 0.320524321932346
"2276" 12 1 76 1 0.71166916386364
"2277" 12 1 77 1 1.8240329562407
"2278" 12 1 78 0 1.07454216328356
"2279" 12 1 79 1 0.34384533385234
"2280" 12 1 80 1 0.447386179263238
"2281" 12 1 81 1 2.28120464349957
"2282" 12 1 82 1 1.07039299206296
"2283" 12 1 83 1 0.386981642856263
"2284" 12 1 84 1 1.09182622085884
"2285" 12 1 85 1 0.412099100984633
"2286" 12 1 86 1 0.702125447190832
"2287" 12 1 87 1 0.610567043294664
"2288" 12 1 88 0 1.69349575658422
"2289" 12 1 89 1 1.05186958829965
"2290" 12 1 90 0 0.692222352796234
"2291" 12 1 91 0 2.35111686464259
"2292" 12 1 92 0 1.7814003680977
"2293" 12 1 93 1 0.63623521877313
"2294" 12 1 94 1 0.993436738134827
"2295" 12 1 95 0 1.71821847283654
"2296" 12 1 96 0 0.682753556343727
"2297" 12 1 97 0 0.618790497960989
"2298" 12 1 98 0 1.00420192074869
"2299" 12 1 99 1 0.355429229323752
"2300" 12 1 100 1 3.97362404088676
"2301" 12 1 101 1 0.368795235635247
"2302" 12 1 102 1 0.516586026280653
"2303" 12 1 103 0 2.83097657528752
"2304" 12 1 104 0 0.71189888772741
"2305" 12 1 105 0 1.11872723260941
"2306" 12 1 106 1 0.549781243279111
"2307" 12 1 107 1 0.928437585811131
"2308" 12 1 108 1 0.353900632929523
"2309" 12 1 109 0 0.479259256991092
"2310" 12 1 110 1 0.603035834174138
"2311" 12 1 111 1 0.952750073074363
"2312" 12 1 112 1 0.477468784920871
"2313" 12 1 113 1 1.64214603308914
"2314" 12 1 114 1 1.36164966762392
"2315" 12 1 115 1 0.841813663908746
"2316" 12 1 116 1 0.441226156434976
"2317" 12 1 117 0 0.741333561960142
"2318" 12 1 118 1 0.383706752106082
"2319" 12 1 119 1 0.488403228127398
"2320" 12 1 120 1 0.766080232237931
"2321" 12 1 121 1 0.538792578954715
"2322" 12 1 122 1 0.47269287086511
"2323" 12 1 123 1 0.417179644926917
"2324" 12 1 124 1 0.637337220924906
"2325" 12 1 125 1 0.476060753256548
"2326" 12 1 126 1 0.530939326689579
"2327" 12 1 127 1 0.347405999047216
"2328" 12 1 128 1 0.296684595110361
"2329" 12 1 129 1 0.634427478791215
"2330" 12 1 130 1 0.319009893890936
"2331" 12 1 131 1 1.15094326350838
"2332" 12 1 132 1 0.62890716832038
"2333" 12 1 133 1 0.575032120747026
"2334" 12 1 134 1 0.375628092227969
"2335" 12 1 135 1 2.94754704010021
"2336" 12 1 136 1 0.577777224477846
"2337" 12 1 137 0 0.582159977104981
"2338" 12 1 138 1 0.297941546865739
"2339" 12 1 139 1 0.929153003626503
"2340" 12 1 140 1 0.628535344557371
"2341" 12 1 141 1 0.698709484522231
"2342" 12 1 142 1 0.953482427950483
"2343" 12 1 143 1 0.484239958635997
"2344" 12 1 144 1 0.674139802336693
"2345" 12 1 145 1 0.574959520381875
"2346" 12 1 146 1 0.304845733598806
"2347" 12 1 147 1 1.34109494576044
"2348" 12 1 148 1 0.361967711495701
"2349" 12 1 149 0 0.849918235534802
