"subjs" "group" "conds" "trial" "choice" "rt"
"5184" 9 1 2 184 1 1.40629331021244
"5185" 9 1 2 185 0 0.645730497997487
"5186" 9 1 2 186 0 1.27214407201833
"5187" 9 1 2 187 1 0.560297023800435
"5188" 9 1 2 188 0 0.955967602657387
"5189" 9 1 2 189 1 0.311347843334777
"5190" 9 1 2 190 1 1.09393451337167
"5191" 9 1 2 191 1 0.352338625702774
"5192" 9 1 2 192 0 1.31664897896769
"5193" 9 1 2 193 1 0.388469396851258
"5194" 9 1 2 194 0 0.562680308316601
"5195" 9 1 2 195 1 0.321045609115623
"5196" 9 1 2 196 0 0.299277915865183
"5197" 9 1 2 197 1 0.578740779885091
"5198" 9 1 2 198 1 2.93973554096418
"5199" 9 1 2 199 1 0.72274155945587
"5200" 9 1 2 200 1 0.573824886048678
"5201" 9 1 3 1 1 0.235097604145994
"5202" 9 1 3 2 1 0.292323023142526
"5203" 9 1 3 3 1 0.280069278307725
"5204" 9 1 3 4 1 0.284251629987732
"5205" 9 1 3 5 1 0.567649174930295
"5206" 9 1 3 6 1 0.359032954374095
"5207" 9 1 3 7 1 0.595413470534375
"5208" 9 1 3 8 1 0.73368421183154
"5209" 9 1 3 9 1 0.475071906781755
"5210" 9 1 3 10 1 0.566394477634225
"5211" 9 1 3 11 1 0.499377729060361
"5212" 9 1 3 12 1 0.577008267033147
"5213" 9 1 3 13 1 0.3758523273787
"5214" 9 1 3 14 1 0.39249447538238
"5215" 9 1 3 15 1 0.340239913753467
"5216" 9 1 3 16 1 0.267316526987357
"5217" 9 1 3 17 1 0.44400740286801
"5218" 9 1 3 18 1 0.53765677513252
"5219" 9 1 3 19 1 0.833305938246427
"5220" 9 1 3 20 1 0.527394550883677
"5221" 9 1 3 21 1 0.431262408209965
"5222" 9 1 3 22 1 0.554422916027717
"5223" 9 1 3 23 1 0.597663590257056
"5224" 9 1 3 24 1 0.405987293160055
"5225" 9 1 3 25 1 0.548242775230901
"5226" 9 1 3 26 1 0.368843537859619
"5227" 9 1 3 27 1 0.841196207768051
"5228" 9 1 3 28 1 0.3989776316192
"5229" 9 1 3 29 1 0.304896314536454
"5230" 9 1 3 30 1 0.582294467036612
"5231" 9 1 3 31 1 0.449012126527727
"5232" 9 1 3 32 1 0.603937305831583
"5233" 9 1 3 33 1 0.516367123868549
"5234" 9 1 3 34 1 0.402320501423441
"5235" 9 1 3 35 1 0.338937243785011
"5236" 9 1 3 36 1 0.274818263877882
"5237" 9 1 3 37 1 0.538671310957521
"5238" 9 1 3 38 1 1.33482523293281
"5239" 9 1 3 39 1 0.846941121068317
"5240" 9 1 3 40 1 0.388587087785592
"5241" 9 1 3 41 1 0.263287974295439
"5242" 9 1 3 42 1 0.587094493931159
"5243" 9 1 3 43 1 0.427618434678996
"5244" 9 1 3 44 1 0.248746024021646
"5245" 9 1 3 45 1 0.661201896641171
"5246" 9 1 3 46 1 0.397472740219906
"5247" 9 1 3 47 1 0.491572362946579
"5248" 9 1 3 48 1 0.316365239448613
"5249" 9 1 3 49 1 0.597820188394515
"5250" 9 1 3 50 1 0.556609773573233
"5251" 9 1 3 51 1 0.559426221375354
"5252" 9 1 3 52 1 0.64347707943921
"5253" 9 1 3 53 1 0.621662682688329
"5254" 9 1 3 54 1 0.620424723634496
"5255" 9 1 3 55 1 0.530096933881054
"5256" 9 1 3 56 1 0.302848331180867
"5257" 9 1 3 57 1 0.448809102249099
"5258" 9 1 3 58 1 0.232355772879906
"5259" 9 1 3 59 1 0.335081371196778
"5260" 9 1 3 60 1 0.673394840823719
"5261" 9 1 3 61 1 0.255453965635272
"5262" 9 1 3 62 1 0.389817642110167
"5263" 9 1 3 63 1 0.281142730582971
"5264" 9 1 3 64 1 0.528509997893591
"5265" 9 1 3 65 1 0.463657450722996
"5266" 9 1 3 66 1 0.382564923463855
"5267" 9 1 3 67 1 0.339359482484637
"5268" 9 1 3 68 1 0.628406234969851
"5269" 9 1 3 69 1 0.321244067412801
"5270" 9 1 3 70 1 0.477979824137408
"5271" 9 1 3 71 1 0.532994471423328
"5272" 9 1 3 72 1 0.502509478839813
"5273" 9 1 3 73 1 0.505892028099624
"5274" 9 1 3 74 1 0.437797964708414
"5275" 9 1 3 75 1 0.497834942245623
"5276" 9 1 3 76 1 0.363665869577089
"5277" 9 1 3 77 1 0.625426001294283
"5278" 9 1 3 78 1 1.14056887523714
"5279" 9 1 3 79 1 0.770182112537324
"5280" 9 1 3 80 1 0.607568364398787
"5281" 9 1 3 81 1 0.59535215194826
"5282" 9 1 3 82 1 1.12679773057811
"5283" 9 1 3 83 1 0.307200737720123
"5284" 9 1 3 84 1 0.409897010521963
"5285" 9 1 3 85 1 1.0245782142079
"5286" 9 1 3 86 1 0.291178110645851
"5287" 9 1 3 87 1 0.406915432067122
"5288" 9 1 3 88 0 0.347189983776305
"5289" 9 1 3 89 1 0.768439346884377
"5290" 9 1 3 90 1 0.82275426671328
"5291" 9 1 3 91 1 0.570052854625741
"5292" 9 1 3 92 1 0.414846833228366
"5293" 9 1 3 93 1 0.31961597956554
"5294" 9 1 3 94 0 0.356630750895711
"5295" 9 1 3 95 1 0.979137383565772
"5296" 9 1 3 96 1 0.623361305084545
"5297" 9 1 3 97 1 0.778415355749196
"5298" 9 1 3 98 1 0.620632325170329
"5299" 9 1 3 99 0 0.628146254391177
"5300" 9 1 3 100 1 0.301182125518564
"5301" 9 1 3 101 1 1.18082557828026
"5302" 9 1 3 102 1 0.452503868192201
"5303" 9 1 3 103 1 0.357465072158957
"5304" 9 1 3 104 1 0.604453520301497
"5305" 9 1 3 105 1 0.641062857990386
"5306" 9 1 3 106 1 0.521083915886469
"5307" 9 1 3 107 1 0.296053192969179
"5308" 9 1 3 108 1 0.446980009623105
"5309" 9 1 3 109 1 0.290209488000022
"5310" 9 1 3 110 1 0.374115074461326
"5311" 9 1 3 111 1 0.357883631480159
"5312" 9 1 3 112 1 0.839882407414029
"5313" 9 1 3 113 1 0.406370649619726
"5314" 9 1 3 114 1 1.31514815162378
"5315" 9 1 3 115 1 0.513916265676729
"5316" 9 1 3 116 1 0.555811621074798
"5317" 9 1 3 117 1 0.875884275290417
"5318" 9 1 3 118 1 0.431379430686822
"5319" 9 1 3 119 1 0.548287700406276
"5320" 9 1 3 120 1 0.281091323252767
"5321" 9 1 3 121 1 0.637635582775809
"5322" 9 1 3 122 1 0.402937206562376
"5323" 9 1 3 123 1 0.722178232854465
"5324" 9 1 3 124 1 0.337743222102756
"5325" 9 1 3 125 1 0.511030257357284
"5326" 9 1 3 126 1 0.538974505369319
"5327" 9 1 3 127 1 0.556078500833595
"5328" 9 1 3 128 1 0.409181162466994
"5329" 9 1 3 129 1 0.454693370993249
"5330" 9 1 3 130 1 0.494723439604742
"5331" 9 1 3 131 1 0.3953802856931
"5332" 9 1 3 132 1 1.30355202914658
"5333" 9 1 3 133 1 0.674308265961474
"5334" 9 1 3 134 1 0.273788871031487
"5335" 9 1 3 135 1 0.53293800520571
"5336" 9 1 3 136 1 0.327853217202704
"5337" 9 1 3 137 1 0.414273176686605
"5338" 9 1 3 138 1 1.24184602836077
"5339" 9 1 3 139 1 0.485092388059013
"5340" 9 1 3 140 1 0.413920313782292
"5341" 9 1 3 141 1 0.552456452267244
"5342" 9 1 3 142 1 0.41446322190389
"5343" 9 1 3 143 1 0.38272384799947
"5344" 9 1 3 144 1 0.828217845408944
"5345" 9 1 3 145 1 0.458884667070117
"5346" 9 1 3 146 1 0.693289743832778
"5347" 9 1 3 147 1 0.536700121880276
"5348" 9 1 3 148 1 1.21569686293439
"5349" 9 1 3 149 1 0.263566927140113
"5350" 9 1 3 150 1 0.297356589744333
"5351" 9 1 3 151 1 0.353898398374673
"5352" 9 1 3 152 1 0.845485205702484
"5353" 9 1 3 153 1 0.38038226272841
"5354" 9 1 3 154 1 0.585861296072369
"5355" 9 1 3 155 1 0.445762299292954
"5356" 9 1 3 156 1 0.629052286897786
"5357" 9 1 3 157 1 0.243167855072301
"5358" 9 1 3 158 1 0.376899232594995
"5359" 9 1 3 159 1 0.295779853998218
"5360" 9 1 3 160 1 0.398558318791213
"5361" 9 1 3 161 1 0.326659684475046
"5362" 9 1 3 162 1 0.58664881393523
"5363" 9 1 3 163 1 0.407352162485244
"5364" 9 1 3 164 1 0.318039922015509
"5365" 9 1 3 165 1 0.700016056674533
"5366" 9 1 3 166 1 0.566913313972298
"5367" 9 1 3 167 1 0.5361154424001
"5368" 9 1 3 168 1 0.409820156031288
"5369" 9 1 3 169 1 0.802294474405702
"5370" 9 1 3 170 1 0.304720374105964
"5371" 9 1 3 171 1 0.551383402327541
"5372" 9 1 3 172 1 0.761609799262602
"5373" 9 1 3 173 1 0.336114279697416
"5374" 9 1 3 174 1 0.315496482217219
"5375" 9 1 3 175 1 0.674856677366421
"5376" 9 1 3 176 1 0.386740288832691
"5377" 9 1 3 177 1 0.49362190636131
"5378" 9 1 3 178 1 0.805627919916064
"5379" 9 1 3 179 1 0.416201187357306
"5380" 9 1 3 180 1 0.72128236442781
"5381" 9 1 3 181 1 0.715361196544953
"5382" 9 1 3 182 1 0.39820555857243
"5383" 9 1 3 183 1 0.609338072116254
"5384" 9 1 3 184 1 0.302234917713329
"5385" 9 1 3 185 1 0.566624269989319
"5386" 9 1 3 186 1 0.303160538139753
"5387" 9 1 3 187 1 0.408261478464585
"5388" 9 1 3 188 1 0.334638409517705
"5389" 9 1 3 189 1 0.369374404190574
"5390" 9 1 3 190 1 1.45910278819874
"5391" 9 1 3 191 1 0.334594757364364
"5392" 9 1 3 192 1 0.463046897986205
"5393" 9 1 3 193 1 0.339223108382197
"5394" 9 1 3 194 1 0.344835679638432
"5395" 9 1 3 195 1 0.53264604013483
"5396" 9 1 3 196 1 0.827113935034489
"5397" 9 1 3 197 1 0.564768085642951
"5398" 9 1 3 198 1 0.701447066076333
"5399" 9 1 3 199 1 0.536903512833873
"5400" 9 1 3 200 1 0.294072596347658
"5401" 10 1 1 1 1 0.471427754932782
"5402" 10 1 1 2 0 0.654308604138438
"5403" 10 1 1 3 1 0.491512343881186
"5404" 10 1 1 4 0 0.513081347467145
"5405" 10 1 1 5 0 1.62245386889973
"5406" 10 1 1 6 1 0.478397422584938
"5407" 10 1 1 7 1 1.86727984357136
"5408" 10 1 1 8 1 2.77903305685264
"5409" 10 1 1 9 1 0.646653714212356
"5410" 10 1 1 10 1 0.876049517769832
"5411" 10 1 1 11 1 0.557837500577793
"5412" 10 1 1 12 1 0.856058537197532
"5413" 10 1 1 13 1 0.820745333574014
"5414" 10 1 1 14 1 2.15808816088783
"5415" 10 1 1 15 1 0.653822983803926
"5416" 10 1 1 16 1 0.572551127880812
"5417" 10 1 1 17 1 0.364297650250373
"5418" 10 1 1 18 1 0.63110649768333
"5419" 10 1 1 19 1 1.04984038072964
"5420" 10 1 1 20 1 0.618202835128876
"5421" 10 1 1 21 1 0.833526390540879
"5422" 10 1 1 22 1 1.98088378018164
"5423" 10 1 1 23 1 1.51022778487671
"5424" 10 1 1 24 1 0.421385650112992
"5425" 10 1 1 25 0 0.773938616151689
"5426" 10 1 1 26 1 0.504253630026476
"5427" 10 1 1 27 0 0.988493661267683
"5428" 10 1 1 28 1 1.6092737420334
"5429" 10 1 1 29 0 1.01262144120689
"5430" 10 1 1 30 1 1.20795846439456
"5431" 10 1 1 31 1 0.758971172215417
"5432" 10 1 1 32 1 0.439190404044231
"5433" 10 1 1 33 1 1.89968434543652
"5434" 10 1 1 34 0 0.703490137476474
"5435" 10 1 1 35 0 0.649500085132895
"5436" 10 1 1 36 1 1.18489809384127
"5437" 10 1 1 37 1 2.02410161715816
"5438" 10 1 1 38 1 1.10730271078111
"5439" 10 1 1 39 1 0.992614009614801
"5440" 10 1 1 40 1 2.77774046857609
"5441" 10 1 1 41 1 1.00401542468392
"5442" 10 1 1 42 1 1.94682264227094
"5443" 10 1 1 43 1 0.493406257684343
"5444" 10 1 1 44 1 1.46615606543422
"5445" 10 1 1 45 1 0.610747496032389
"5446" 10 1 1 46 1 0.433029835502384
"5447" 10 1 1 47 1 0.717288842025446
"5448" 10 1 1 48 1 0.516811561539536
"5449" 10 1 1 49 1 0.565536989896791
"5450" 10 1 1 50 0 2.40658381237951
"5451" 10 1 1 51 1 0.541605444234796
"5452" 10 1 1 52 1 0.368774400275666
"5453" 10 1 1 53 1 0.51403833196708
"5454" 10 1 1 54 1 0.785838404271985
"5455" 10 1 1 55 0 0.471719401077367
"5456" 10 1 1 56 0 0.543275525863748
"5457" 10 1 1 57 1 0.447742800826207
"5458" 10 1 1 58 0 2.40864412463643
"5459" 10 1 1 59 1 1.11885863897763
"5460" 10 1 1 60 1 1.67577261621598
"5461" 10 1 1 61 0 0.502233957566554
"5462" 10 1 1 62 0 0.618610024668975
"5463" 10 1 1 63 1 0.926709336400498
"5464" 10 1 1 64 1 1.65504032013984
"5465" 10 1 1 65 0 0.913651155486936
"5466" 10 1 1 66 0 0.358175384671195
"5467" 10 1 1 67 1 0.664015050783753
"5468" 10 1 1 68 0 2.48771733902628
"5469" 10 1 1 69 1 0.842031447023619
"5470" 10 1 1 70 1 0.615568593734875
"5471" 10 1 1 71 0 0.812456528401468
"5472" 10 1 1 72 1 2.22714243753534
"5473" 10 1 1 73 1 1.36729982505343
"5474" 10 1 1 74 1 1.42087780839787
"5475" 10 1 1 75 1 0.638692522515543
"5476" 10 1 1 76 0 3.79145230876026
"5477" 10 1 1 77 0 1.15548722144333
"5478" 10 1 1 78 1 2.81095600799238
"5479" 10 1 1 79 0 0.620829207771458
"5480" 10 1 1 80 1 0.825548920313129
"5481" 10 1 1 81 0 1.17182593661384
"5482" 10 1 1 82 0 1.7789239837327
"5483" 10 1 1 83 1 1.45924964016816
"5484" 10 1 1 84 0 1.43582393698255
"5485" 10 1 1 85 1 1.81079337660712
"5486" 10 1 1 86 1 0.519236669567646
"5487" 10 1 1 87 0 1.7266099827236
"5488" 10 1 1 88 1 1.54644785061153
"5489" 10 1 1 89 1 0.726939421253977
"5490" 10 1 1 90 1 1.3175123650739
"5491" 10 1 1 91 1 0.413561888021883
"5492" 10 1 1 92 1 0.993821744607529
"5493" 10 1 1 93 1 1.72846115449606
"5494" 10 1 1 94 1 1.22327338021318
"5495" 10 1 1 95 1 1.12794845964899
"5496" 10 1 1 96 1 0.931087257154752
"5497" 10 1 1 97 1 1.74412562571978
"5498" 10 1 1 98 1 0.571187695373083
"5499" 10 1 1 99 1 1.11650662451726
"5500" 10 1 1 100 1 1.61776295223134
"5501" 10 1 1 101 1 4.4677177152459
"5502" 10 1 1 102 1 1.34865713593713
"5503" 10 1 1 103 1 0.717418829179835
"5504" 10 1 1 104 1 0.85560059071891
"5505" 10 1 1 105 1 1.24033213080093
"5506" 10 1 1 106 0 2.16941971406993
"5507" 10 1 1 107 1 0.406433309773449
"5508" 10 1 1 108 1 0.749901473087259
"5509" 10 1 1 109 1 0.672802764912369
"5510" 10 1 1 110 0 1.27553150131274
"5511" 10 1 1 111 0 0.742491816723719
"5512" 10 1 1 112 1 0.383225656532217
"5513" 10 1 1 113 1 0.788299179594033
"5514" 10 1 1 114 1 2.6150633789713
"5515" 10 1 1 115 1 0.995232849583263
"5516" 10 1 1 116 0 0.828565391815733
"5517" 10 1 1 117 1 0.532755223991582
"5518" 10 1 1 118 1 0.694779317483306
"5519" 10 1 1 119 1 0.915747629695339
"5520" 10 1 1 120 0 0.960694690182805
"5521" 10 1 1 121 0 0.973565699734958
"5522" 10 1 1 122 1 0.964897414167412
"5523" 10 1 1 123 1 0.701348607142922
"5524" 10 1 1 124 1 0.449253644357668
"5525" 10 1 1 125 0 0.673180861443048
"5526" 10 1 1 126 1 1.21538803693093
"5527" 10 1 1 127 1 1.73099451865768
"5528" 10 1 1 128 1 1.88668442436098
"5529" 10 1 1 129 1 1.74701699560182
"5530" 10 1 1 130 0 1.4114177759341
"5531" 10 1 1 131 0 1.28418072085991
"5532" 10 1 1 132 0 0.874799107617699
"5533" 10 1 1 133 1 1.92882166014728
"5534" 10 1 1 134 1 1.20843328240467
"5535" 10 1 1 135 0 0.592470643756213
"5536" 10 1 1 136 1 2.10561855409155
"5537" 10 1 1 137 1 1.3070698068596
"5538" 10 1 1 138 1 0.816634121112293
"5539" 10 1 1 139 1 0.415730526166735
"5540" 10 1 1 140 1 1.30199818044924
"5541" 10 1 1 141 1 1.08122472932772
"5542" 10 1 1 142 0 0.866430934691103
"5543" 10 1 1 143 1 0.477336217823206
"5544" 10 1 1 144 1 2.57595654756809
"5545" 10 1 1 145 1 0.771777718222002
"5546" 10 1 1 146 1 0.661414565474726
"5547" 10 1 1 147 1 1.21992885235581
"5548" 10 1 1 148 1 1.19134188613039
"5549" 10 1 1 149 1 0.922082280935021
"5550" 10 1 1 150 0 1.49274426104501
"5551" 10 1 1 151 1 0.636610924129142
"5552" 10 1 1 152 1 1.95520059114811
"5553" 10 1 1 153 0 0.623605967423413
"5554" 10 1 1 154 1 4.78806646007928
"5555" 10 1 1 155 1 2.31202542041498
"5556" 10 1 1 156 0 1.02511196272401
"5557" 10 1 1 157 1 0.884781096862396
"5558" 10 1 1 158 0 1.33375528316363
"5559" 10 1 1 159 1 0.929491574602434
"5560" 10 1 1 160 0 1.00684998256131
"5561" 10 1 1 161 1 1.50150391030754
"5562" 10 1 1 162 1 0.762777236535214
"5563" 10 1 1 163 1 1.28609806391527
"5564" 10 1 1 164 1 3.68755373711325
"5565" 10 1 1 165 0 1.8020950660177
"5566" 10 1 1 166 0 0.759579484669026
"5567" 10 1 1 167 1 0.84556059361645
"5568" 10 1 1 168 0 1.46335599328508
"5569" 10 1 1 169 1 0.588856255708262
"5570" 10 1 1 170 0 0.974967102879193
"5571" 10 1 1 171 1 0.824451315256534
"5572" 10 1 1 172 1 0.879085181422997
"5573" 10 1 1 173 1 0.711984595276183
"5574" 10 1 1 174 1 1.15840441472968
"5575" 10 1 1 175 1 1.12738532834267
"5576" 10 1 1 176 0 0.656649359256728
"5577" 10 1 1 177 0 0.538107734900201
"5578" 10 1 1 178 1 0.935780533866957
"5579" 10 1 1 179 1 1.49216196625889
"5580" 10 1 1 180 1 1.41307162491535
"5581" 10 1 1 181 1 3.42697246633167
"5582" 10 1 1 182 1 0.433650182872312
"5583" 10 1 1 183 0 0.538684936089907
"5584" 10 1 1 184 1 0.536204216283979
"5585" 10 1 1 185 1 0.539689803839428
"5586" 10 1 1 186 1 0.899964307791786
"5587" 10 1 1 187 1 0.586287368556485
"5588" 10 1 1 188 1 0.667786687568761
"5589" 10 1 1 189 0 0.741921033489984
"5590" 10 1 1 190 0 0.504849581008777
"5591" 10 1 1 191 0 0.651733210312668
"5592" 10 1 1 192 0 0.84925510933646
"5593" 10 1 1 193 1 0.578095318532782
"5594" 10 1 1 194 1 0.668712056569988
"5595" 10 1 1 195 1 1.9334844667993
"5596" 10 1 1 196 1 0.539531279100571
"5597" 10 1 1 197 1 1.46870591906318
"5598" 10 1 1 198 1 0.658383579904912
"5599" 10 1 1 199 1 0.766366166270571
"5600" 10 1 1 200 1 0.589983383850427
"5601" 10 1 2 1 1 1.10818570115091
"5602" 10 1 2 2 1 0.519938304760493
"5603" 10 1 2 3 1 1.0680196548081
"5604" 10 1 2 4 1 0.666157777776709
"5605" 10 1 2 5 1 0.949435629721032
"5606" 10 1 2 6 1 0.632420524254441
"5607" 10 1 2 7 1 1.33287679696921
"5608" 10 1 2 8 1 0.964420422205469
"5609" 10 1 2 9 1 2.22185147597129
"5610" 10 1 2 10 1 1.32602054455527
"5611" 10 1 2 11 1 4.95680853969115
"5612" 10 1 2 12 1 1.3281344396607
"5613" 10 1 2 13 1 0.775269274202874
"5614" 10 1 2 14 1 3.03203301847074
"5615" 10 1 2 15 1 1.59929101519962
"5616" 10 1 2 16 1 1.06935120401392
"5617" 10 1 2 17 1 0.684041018684395
"5618" 10 1 2 18 1 0.75518513603136
"5619" 10 1 2 19 1 0.752449087907793
"5620" 10 1 2 20 0 0.657205851165345
"5621" 10 1 2 21 1 0.937653421491617
"5622" 10 1 2 22 1 0.737406842077151
"5623" 10 1 2 23 1 0.648053405753337
"5624" 10 1 2 24 1 0.506156913722865
"5625" 10 1 2 25 1 1.77383896828746
"5626" 10 1 2 26 1 0.542163263592403
"5627" 10 1 2 27 1 0.382927638094407
"5628" 10 1 2 28 1 0.596493437867612
"5629" 10 1 2 29 1 1.84033913827664
"5630" 10 1 2 30 1 2.28134540339769
"5631" 10 1 2 31 1 1.25058527344908
"5632" 10 1 2 32 1 2.67770164006646
"5633" 10 1 2 33 1 1.1326409797587
"5634" 10 1 2 34 1 3.2424673339997
"5635" 10 1 2 35 1 0.430691397055052
"5636" 10 1 2 36 1 1.30451905271225
"5637" 10 1 2 37 1 1.48557820266299
"5638" 10 1 2 38 1 2.37972464226279
"5639" 10 1 2 39 1 0.931687709050253
"5640" 10 1 2 40 1 1.75219381162245
"5641" 10 1 2 41 0 0.527063993303338
"5642" 10 1 2 42 1 0.664741955770878
"5643" 10 1 2 43 0 0.999098593587289
"5644" 10 1 2 44 1 1.52862818892603
"5645" 10 1 2 45 1 1.54715778869623
"5646" 10 1 2 46 1 1.2353492812675
"5647" 10 1 2 47 1 1.28697468330967
"5648" 10 1 2 48 1 1.79585638365312
"5649" 10 1 2 49 0 2.08220938373823
"5650" 10 1 2 50 1 1.37211034650425
"5651" 10 1 2 51 1 0.681398217543494
"5652" 10 1 2 52 1 1.81015953409532
"5653" 10 1 2 53 1 0.735256673296448
"5654" 10 1 2 54 1 0.715861616102746
"5655" 10 1 2 55 0 0.641055574333994
"5656" 10 1 2 56 1 0.570695226989221
"5657" 10 1 2 57 1 0.847602620949736
"5658" 10 1 2 58 0 1.91944134485605
"5659" 10 1 2 59 1 2.74556450417382
"5660" 10 1 2 60 1 0.593395022091689
"5661" 10 1 2 61 1 0.763193053563126
"5662" 10 1 2 62 1 2.30607903316221
"5663" 10 1 2 63 1 0.666093911674572
"5664" 10 1 2 64 1 2.95926343267364
"5665" 10 1 2 65 0 0.929724972622003
"5666" 10 1 2 66 1 3.28367361403606
"5667" 10 1 2 67 1 0.68444624280883
"5668" 10 1 2 68 1 1.29842472657305
"5669" 10 1 2 69 1 1.21902259175433
"5670" 10 1 2 70 1 3.65686461457517
"5671" 10 1 2 71 1 0.921427858958952
"5672" 10 1 2 72 1 1.88299492423283
"5673" 10 1 2 73 1 1.38473056725832
"5674" 10 1 2 74 1 0.696737575917039
"5675" 10 1 2 75 1 3.04415855486598
"5676" 10 1 2 76 1 1.25227730609942
"5677" 10 1 2 77 1 0.969090882306686
"5678" 10 1 2 78 1 1.29154835235048
"5679" 10 1 2 79 1 1.10459481673362
"5680" 10 1 2 80 1 0.927714873158839
"5681" 10 1 2 81 1 1.09714540193486
"5682" 10 1 2 82 1 3.17109808030725
"5683" 10 1 2 83 1 0.982071922890842
"5684" 10 1 2 84 1 0.626795001283288
"5685" 10 1 2 85 1 0.427740754988045
"5686" 10 1 2 86 1 0.87539167758706
"5687" 10 1 2 87 0 0.402259474375751
"5688" 10 1 2 88 1 0.740482719811378
"5689" 10 1 2 89 1 0.407432788359933
"5690" 10 1 2 90 1 1.45498870448605
"5691" 10 1 2 91 0 0.528927435839316
"5692" 10 1 2 92 1 0.511881340092048
"5693" 10 1 2 93 1 1.99648649150738
"5694" 10 1 2 94 1 0.627935310076224
"5695" 10 1 2 95 1 1.75112652753736
"5696" 10 1 2 96 1 0.746236143089365
"5697" 10 1 2 97 1 1.57957903130003
"5698" 10 1 2 98 1 0.782190063840477
"5699" 10 1 2 99 1 1.77483307669032
"5700" 10 1 2 100 1 1.01954220323684
"5701" 10 1 2 101 1 0.931181415948784
"5702" 10 1 2 102 1 2.34042737283115
"5703" 10 1 2 103 1 1.31511606535758
"5704" 10 1 2 104 1 0.850832077537198
"5705" 10 1 2 105 1 0.466649086389458
"5706" 10 1 2 106 1 1.54342753308848
"5707" 10 1 2 107 1 1.15045608499576
"5708" 10 1 2 108 1 1.40658527333313
"5709" 10 1 2 109 1 2.01244265817781
"5710" 10 1 2 110 1 1.0238002676256
"5711" 10 1 2 111 1 0.845060437624808
"5712" 10 1 2 112 1 0.894880457954248
"5713" 10 1 2 113 1 0.727182456748094
"5714" 10 1 2 114 1 4.31540441746777
"5715" 10 1 2 115 1 0.554597734031035
"5716" 10 1 2 116 1 2.0006040841043
"5717" 10 1 2 117 1 2.21964465410542
"5718" 10 1 2 118 1 1.52759270165395
"5719" 10 1 2 119 1 1.34093242712691
"5720" 10 1 2 120 1 2.06578432900039
"5721" 10 1 2 121 1 2.76757994568022
"5722" 10 1 2 122 1 2.99901765618706
"5723" 10 1 2 123 1 3.16195533255069
"5724" 10 1 2 124 1 1.11942995729903
"5725" 10 1 2 125 1 0.433856818337459
"5726" 10 1 2 126 1 2.20952872495702
"5727" 10 1 2 127 1 0.684528960200027
"5728" 10 1 2 128 1 0.742898518257076
"5729" 10 1 2 129 1 0.762004808934405
"5730" 10 1 2 130 1 1.53176096218079
"5731" 10 1 2 131 1 1.07685755768605
"5732" 10 1 2 132 1 1.47371662626462
"5733" 10 1 2 133 1 1.73022082239273
"5734" 10 1 2 134 1 0.712434458265314
"5735" 10 1 2 135 1 0.88630948778661
"5736" 10 1 2 136 0 3.93080041731242
"5737" 10 1 2 137 1 1.87555175705114
"5738" 10 1 2 138 0 0.796823675510474
"5739" 10 1 2 139 1 1.20699406882515
"5740" 10 1 2 140 1 1.16548281158088
"5741" 10 1 2 141 1 0.749374368152814
"5742" 10 1 2 142 1 0.970981118976837
"5743" 10 1 2 143 1 0.947424600869417
"5744" 10 1 2 144 1 2.15213673403207
"5745" 10 1 2 145 1 1.500094498083
"5746" 10 1 2 146 1 0.602742205525748
"5747" 10 1 2 147 1 0.764767411267152
"5748" 10 1 2 148 1 0.71881080175261
"5749" 10 1 2 149 1 1.27646900433185
"5750" 10 1 2 150 1 2.56744316272228
"5751" 10 1 2 151 1 0.665836284956662
"5752" 10 1 2 152 0 0.487637282901444
"5753" 10 1 2 153 1 0.581519309274154
"5754" 10 1 2 154 1 1.02640086578415
"5755" 10 1 2 155 1 1.02079096550914
"5756" 10 1 2 156 1 1.34990735770715
"5757" 10 1 2 157 1 2.13334005970019
"5758" 10 1 2 158 1 1.22641410285095
"5759" 10 1 2 159 1 1.28176444188319
"5760" 10 1 2 160 1 0.616173010572558
"5761" 10 1 2 161 1 2.77998116498999
"5762" 10 1 2 162 1 0.708004187642131
"5763" 10 1 2 163 1 2.18055514421291
"5764" 10 1 2 164 1 1.35971216304787
"5765" 10 1 2 165 1 1.11661839564866
"5766" 10 1 2 166 1 0.563172914527124
"5767" 10 1 2 167 1 0.372378643224249
"5768" 10 1 2 168 1 0.643281684838235
"5769" 10 1 2 169 1 0.444717428856529
"5770" 10 1 2 170 1 1.02808546982566
"5771" 10 1 2 171 1 1.75737360120565
"5772" 10 1 2 172 1 0.509473370163003
"5773" 10 1 2 173 1 0.888381869416684
"5774" 10 1 2 174 1 1.59081487412867
"5775" 10 1 2 175 1 0.82690153543069
"5776" 10 1 2 176 1 0.81153670126712
"5777" 10 1 2 177 1 0.493476561837597
"5778" 10 1 2 178 1 1.77678543585725
"5779" 10 1 2 179 1 1.50645059259213
"5780" 10 1 2 180 1 1.00609299691115
"5781" 10 1 2 181 1 1.0511375376666
"5782" 10 1 2 182 1 1.02759586167219
"5783" 10 1 2 183 1 0.895834268064704
"5784" 10 1 2 184 1 2.41929660126916
"5785" 10 1 2 185 1 0.399614497187315
"5786" 10 1 2 186 0 0.678980898567243
"5787" 10 1 2 187 1 1.84932968884287
"5788" 10 1 2 188 1 1.19403414829914
"5789" 10 1 2 189 1 1.45462824397418
"5790" 10 1 2 190 1 1.8894553617714
